end_of_period,loan_number,country___economy_code,loan_type,loan_status,interest_rate,project_id,project_name,original_principal_amount_ususd,cancelled_amount_ususd,undisbursed_amount_ususd,disbursed_amount_ususd,repaid_to_ibrd_ususd,due_to_ibrd_ususd,exchange_adjustment_ususd,borrowers_obligation_ususd,loans_held_ususd,first_repayment_date,last_repayment_date,effective_date_most_recent,origination_year,is_active,default_flag,year,gdp_growth,cpi_inflation,loan_to_gdp_growth_ratio,repayment_ratio,default_prob,sector,borrowers_obligation_inr,repaid_to_ibrd_inr,EAD_INR,PD,LGD,ECL_INR,gdp_growth_pp,cpi_inflation_pp,EAD,pd_stressed,pd_base
2023-11-30,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,0.0,14897826.69,67602173.31,4257208.33,63344964.98,0.0,63344964.98,78242791.67,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.062974429985822,0.9855882324593622,Agriculture & Rural Development,5257632093.34,353348291.39,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,0.9967744606004758,0.9855882324593622
2023-12-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,0.0,14897826.69,67602173.31,4257208.33,63344964.98,0.0,63344964.98,78242791.67,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.062974429985822,0.9855882324593622,Agriculture & Rural Development,5257632093.34,353348291.39,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,0.9967744606004758,0.9855882324593622
2024-01-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,0.0,14897826.69,67602173.31,4257208.33,63344964.98,0.0,63344964.98,78242791.67,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.062974429985822,0.9855882324593622,Agriculture & Rural Development,5257632093.34,353348291.39,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,0.9967744606004758,0.9855882324593622
2024-02-29,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,0.0,14897826.69,67602173.31,6788704.43,60813468.88,0.0,60813468.88,75711295.57,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.1004213932423351,0.9881028225968568,Agriculture & Rural Development,5047517917.04,563462467.6899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,0.9992890507379704,0.9881028225968568
2024-03-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,10000000.0,4897826.69,67602173.31,6788704.43,60813468.88,0.0,60813468.88,65711295.57,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.1004213932423351,0.9899766343348759,Agriculture & Rural Development,5047517917.04,563462467.6899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9899766343348759
2024-04-30,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,10000000.0,4897826.69,67602173.31,6788704.43,60813468.88,0.0,60813468.88,65711295.57,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.1004213932423351,0.9899766343348759,Agriculture & Rural Development,5047517917.04,563462467.6899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9899766343348759
2024-05-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,6.47,P151072,National Agricultural Higher Edu,82500000.0,10000000.0,4897826.69,67602173.31,6788704.43,60813468.88,0.0,60813468.88,65711295.57,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.1004213932423351,0.988023402633347,Agriculture & Rural Development,5047517917.04,563462467.6899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,0.9992096307744606,0.988023402633347
2024-06-30,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,10000000.0,4897826.69,67602173.31,6788704.43,60813468.88,0.0,60813468.88,65711295.57,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.1004213932423351,0.9899766343348759,Agriculture & Rural Development,5047517917.04,563462467.6899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9899766343348759
2024-07-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,10000000.0,4897826.69,67602173.31,6788704.43,60813468.88,0.0,60813468.88,65711295.57,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.1004213932423351,0.9899766343348759,Agriculture & Rural Development,5047517917.04,563462467.6899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9899766343348759
2024-08-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,14897826.69,0.0,67602173.31,9320200.53,58281972.78,0.0,58281972.78,58281972.78,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.13786835649884818,0.9951577272676333,Agriculture & Rural Development,4837403740.74,773576643.9899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9951577272676333
2024-09-30,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,14897826.69,0.0,67602173.31,9320200.53,58281972.78,0.0,58281972.78,58281972.78,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.13786835649884818,0.9951577272676333,Agriculture & Rural Development,4837403740.74,773576643.9899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9951577272676333
2024-10-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,14897826.69,0.0,67602173.31,9320200.53,58281972.78,0.0,58281972.78,58281972.78,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.13786835649884818,0.9951577272676333,Agriculture & Rural Development,4837403740.74,773576643.9899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9951577272676333
2024-11-30,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,14897826.69,0.0,67602173.31,9320200.53,58281972.78,0.0,58281972.78,58281972.78,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.13786835649884818,0.9951577272676333,Agriculture & Rural Development,4837403740.74,773576643.9899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9951577272676333
2024-12-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,14897826.69,0.0,67602173.31,9320200.53,58281972.78,0.0,58281972.78,58281972.78,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.13786835649884818,0.9951577272676333,Agriculture & Rural Development,4837403740.74,773576643.9899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9951577272676333
2025-01-31,IBRD87760,IN,FSL,DISBURSING&REPAYING,0.0,P151072,National Agricultural Higher Edu,82500000.0,14897826.69,0.0,67602173.31,9320200.53,58281972.78,0.0,58281972.78,58281972.78,2023-02-01,2036-02-01,2017-11-29,2017,1,1,2017.0,6.795383418979114,3.32817337461298,0.012140595300271397,0.13786835649884818,0.9951577272676333,Agriculture & Rural Development,4837403740.74,773576643.9899999,4837403740.74,0.9951577272676333,0.4117255815093032,1982038596.5074835,6.795383418979114,3.32817337461298,67602173.31,1.0,0.9951577272676333
2020-03-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-04-30,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-05-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-06-30,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-07-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-08-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-09-30,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-10-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-11-30,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2020-12-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2021-01-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2021-02-28,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,0.0,448875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,450000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003478613749551321,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.014664841890664878,0.003478613749551321
2021-03-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,418875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.004758342916083172,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.015944571057196728,0.004758342916083172
2021-04-30,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,418875000.0,1125000.0,0.0,1125000.0,0.0,1125000.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.004758342916083172,Water & Irrigation,93375000.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,1125000.0,0.015944571057196728,0.004758342916083172
2021-05-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
2021-06-30,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
2021-07-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
2021-08-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
2021-09-30,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
2021-10-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
2021-11-30,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
2021-12-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
2022-01-31,IBRD88740,IN,FSL,DISBURSING,0.0,P158119,National Groundwater Management Improvem,450000000.0,30000000.0,408140625.0,11859375.0,0.0,11859375.0,0.0,11859375.0,420000000.0,2024-06-15,2035-12-15,2020-03-24,2020,1,0,2020.0,-5.777724706868014,6.62343677628535,-0.07788533078862038,0.0,0.003596087210477626,Water & Irrigation,984328125.0,0.0,25727799981.25,0.9753945204751888,0.4659053857076221,11691781566.027693,-5.777724706868014,6.62343677628535,11859375.0,0.014782315351591184,0.003596087210477626
